Frame,X,Y,Z
1022,0.22208717057162353,0.8649724207554198,-0.44999999999999996
1023,0.1673368645937284,0.8772105640882014,-0.44999999999999996
1024,0.11192615646022332,0.8859867580839127,-0.44999999999999996
1025,0.056073726921366474,0.8912663671143146,-0.44999999999999996
1026,5.4682228069840745e-17,0.8930285549745877,-0.44999999999999996
1027,-0.056073726921366376,0.8912663671143147,-0.44999999999999996
1028,-0.11192615646022303,0.8859867580839126,-0.44999999999999996
1029,-0.1673368645937283,0.8772105640882014,-0.44999999999999996
1030,-0.22208717057162364,0.8649724207554198,-0.44999999999999996
1031,-0.2759609999492494,0.8493206264462265,-0.44999999999999996
1032,-0.3287457373346643,0.8303169516421353,-0.44999999999999996
1033,-0.38023306548446056,0.8080363951656447,-0.44999999999999996
1034,-0.4302197874367533,0.7825668881941498,-0.44999999999999996
1035,-0.4785086284367581,0.7540089472357557,-0.44999999999999996
1036,-0.5249090144901205,0.7224752774365435,-0.44999999999999996
1037,-0.5692378244714087,0.6880903277848468,-0.44999999999999996
1038,-0.6113201128195329,0.6509897999679517,-0.44999999999999996
1039,-0.6509897999679516,0.611320112819533,-0.44999999999999996
1040,-0.6880903277848467,0.5692378244714088,-0.44999999999999996
1041,-0.7224752774365434,0.5249090144901207,-0.44999999999999996
1042,-0.7540089472357556,0.47850862843675823,-0.44999999999999996
1043,-0.7825668881941499,0.4302197874367531,-0.44999999999999996
1044,-0.8080363951656446,0.3802330654844607,-0.44999999999999996
1045,-0.8303169516421351,0.3287457373346646,-0.44999999999999996
1046,-0.8493206264462264,0.2759609999492497,-0.44999999999999996
1047,-0.8649724207554196,0.22208717057162394,-0.44999999999999996
1048,-0.8772105640882013,0.16733686459372824,-0.44999999999999996
1049,-0.8859867580839126,0.11192615646022337,-0.44999999999999996
1050,-0.8912663671143146,0.056073726921366536,-0.44999999999999996
1051,-0.8930285549745877,1.0936445613968149e-16,-0.44999999999999996
1052,-0.8912663671143147,-0.056073726921366314,-0.44999999999999996
1053,-0.8859867580839126,-0.11192615646022316,-0.44999999999999996
1054,-0.8772105640882013,-0.16733686459372843,-0.44999999999999996
1055,-0.8649724207554198,-0.2220871705716234,-0.44999999999999996
1056,-0.8493206264462265,-0.2759609999492495,-0.44999999999999996
1057,-0.8303169516421351,-0.32874573733466445,-0.44999999999999996
1058,-0.8080363951656448,-0.3802330654844601,-0.44999999999999996
1059,-0.7825668881941498,-0.4302197874367533,-0.44999999999999996
1060,-0.7540089472357561,-0.47850862843675773,-0.44999999999999996
1061,-0.7224752774365438,-0.5249090144901203,-0.44999999999999996
1062,-0.6880903277848468,-0.5692378244714087,-0.44999999999999996
1063,-0.650989799967952,-0.6113201128195326,-0.44999999999999996
1064,-0.6113201128195328,-0.6509897999679518,-0.44999999999999996
1065,-0.5692378244714086,-0.6880903277848469,-0.44999999999999996
1066,-0.5249090144901208,-0.7224752774365434,-0.44999999999999996
1067,-0.4785086284367576,-0.7540089472357561,-0.44999999999999996
1068,-0.4302197874367532,-0.7825668881941498,-0.44999999999999996
1069,-0.38023306548446,-0.8080363951656448,-0.44999999999999996
1070,-0.3287457373346643,-0.8303169516421353,-0.44999999999999996
1071,-0.2759609999492498,-0.8493206264462263,-0.44999999999999996
1072,-0.22208717057162325,-0.8649724207554198,-0.44999999999999996
1073,-0.16733686459372832,-0.8772105640882014,-0.44999999999999996
1074,-0.11192615646022344,-0.8859867580839126,-0.44999999999999996
1075,-0.05607372692136619,-0.8912663671143147,-0.44999999999999996
1076,-1.6404668420952223e-16,-0.8930285549745877,-0.44999999999999996
1077,0.05607372692136588,-0.8912663671143147,-0.44999999999999996
1078,0.1119261564602231,-0.8859867580839126,-0.44999999999999996
1079,0.16733686459372796,-0.8772105640882014,-0.44999999999999996
1080,0.2220871705716237,-0.8649724207554197,-0.44999999999999996
1081,0.27596099994924944,-0.8493206264462265,-0.44999999999999996
1082,0.328745737334664,-0.8303169516421354,-0.44999999999999996
1083,0.38023306548445973,-0.8080363951656451,-0.44999999999999996
1084,0.43021978743675354,-0.7825668881941495,-0.44999999999999996
1085,0.478508628436758,-0.7540089472357557,-0.44999999999999996
1086,0.5249090144901204,-0.7224752774365436,-0.44999999999999996
1087,0.5692378244714082,-0.6880903277848471,-0.44999999999999996
1088,0.6113201128195321,-0.6509897999679524,-0.44999999999999996
1089,0.6509897999679516,-0.6113201128195331,-0.44999999999999996
1090,0.6880903277848468,-0.5692378244714086,-0.44999999999999996
1091,0.7224752774365434,-0.5249090144901208,-0.44999999999999996
1092,0.7540089472357555,-0.47850862843675834,-0.44999999999999996
1093,0.7825668881941493,-0.43021978743675393,-0.44999999999999996
1094,0.8080363951656446,-0.3802330654844608,-0.44999999999999996
1095,0.8303169516421351,-0.32874573733466433,-0.44999999999999996
1096,0.8493206264462263,-0.27596099994924983,-0.44999999999999996
1097,0.8649724207554196,-0.22208717057162405,-0.44999999999999996
1098,0.8772105640882013,-0.16733686459372837,-0.44999999999999996
1099,0.8859867580839125,-0.1119261564602235,-0.44999999999999996
1100,0.8912663671143147,-0.05607372692136625,-0.44999999999999996
1101,0.9165151389911681,0.0,-0.3999999999999999
1102,0.9147066057223381,0.0575484617337363,-0.3999999999999999
1103,0.9092881433704197,0.11486980598040085,-0.3999999999999999
1104,0.9002811361308565,0.1717378115818832,-0.3999999999999999
1105,0.8877211305463125,0.22792804650059487,-0.3999999999999999
1106,0.8716576952207089,0.283218753550188,-0.3999999999999999
1107,0.8521542251945904,0.3373917255698592,-0.3999999999999999
1108,0.8292876917538626,0.39023316658832363,-0.3999999999999999
1109,0.8031483386592906,0.4415345355788395,-0.3999999999999999
1110,0.773839325995604,0.49109336947536714,-0.3999999999999999
1111,0.7414763230457722,0.5387140822017947,-0.3999999999999999
1112,0.7061870517971882,0.5842087365608252,-0.3999999999999999
1113,0.6681107828813362,0.627397785936234,-0.3999999999999999
1114,0.627397785936234,0.6681107828813362,-0.3999999999999999
1115,0.5842087365608253,0.7061870517971882,-0.3999999999999999
1116,0.538714082201795,0.741476323045772,-0.3999999999999999
1117,0.49109336947536714,0.773839325995604,-0.3999999999999999
1118,0.44153453557883937,0.8031483386592907,-0.3999999999999999
1119,0.39023316658832363,0.8292876917538627,-0.3999999999999999
1120,0.3373917255698593,0.8521542251945905,-0.3999999999999999
1121,0.28321875355018805,0.8716576952207089,-0.3999999999999999
1122,0.2279280465005948,0.8877211305463125,-0.3999999999999999
1123,0.1717378115818833,0.9002811361308566,-0.3999999999999999
1124,0.11486980598040106,0.9092881433704199,-0.3999999999999999
1125,0.05754846173373643,0.9147066057223381,-0.3999999999999999
1126,5.612036656678128e-17,0.9165151389911681,-0.3999999999999999
1127,-0.057548461733736324,0.9147066057223382,-0.3999999999999999
1128,-0.11486980598040075,0.9092881433704197,-0.3999999999999999
1129,-0.1717378115818832,0.9002811361308566,-0.3999999999999999
1130,-0.2279280465005949,0.8877211305463125,-0.3999999999999999
1131,-0.2832187535501877,0.871657695220709,-0.3999999999999999
1132,-0.3373917255698591,0.8521542251945906,-0.3999999999999999
1133,-0.39023316658832374,0.8292876917538627,-0.3999999999999999
1134,-0.4415345355788396,0.8031483386592906,-0.3999999999999999
1135,-0.49109336947536736,0.7738393259956039,-0.3999999999999999
1136,-0.5387140822017946,0.7414763230457722,-0.3999999999999999
1137,-0.5842087365608252,0.7061870517971882,-0.3999999999999999
1138,-0.627397785936234,0.6681107828813361,-0.3999999999999999
1139,-0.6681107828813359,0.6273977859362341,-0.3999999999999999
1140,-0.7061870517971881,0.5842087365608253,-0.3999999999999999
1141,-0.741476323045772,0.5387140822017948,-0.3999999999999999
1142,-0.7738393259956038,0.49109336947536747,-0.3999999999999999
1143,-0.8031483386592907,0.44153453557883937,-0.3999999999999999
1144,-0.8292876917538626,0.39023316658832385,-0.3999999999999999
1145,-0.8521542251945904,0.33739172556985936,-0.3999999999999999
1146,-0.8716576952207089,0.28321875355018805,-0.3999999999999999
1147,-0.8877211305463123,0.22792804650059523,-0.3999999999999999
1148,-0.9002811361308565,0.17173781158188314,-0.3999999999999999
1149,-0.9092881433704197,0.11486980598040111,-0.3999999999999999
1150,-0.9147066057223381,0.05754846173373649,-0.3999999999999999
1151,-0.9165151389911681,1.1224073313356256e-16,-0.3999999999999999
1152,-0.9147066057223382,-0.05754846173373626,-0.3999999999999999
1153,-0.9092881433704197,-0.1148698059804009,-0.3999999999999999
1154,-0.9002811361308565,-0.17173781158188337,-0.3999999999999999
1155,-0.8877211305463125,-0.22792804650059464,-0.3999999999999999
1156,-0.871657695220709,-0.2832187535501879,-0.3999999999999999
1157,-0.8521542251945905,-0.3373917255698592,-0.3999999999999999
1158,-0.8292876917538629,-0.3902331665883233,-0.3999999999999999
1159,-0.8031483386592906,-0.4415345355788396,-0.3999999999999999
1160,-0.7738393259956041,-0.49109336947536697,-0.3999999999999999
1161,-0.7414763230457724,-0.5387140822017943,-0.3999999999999999
1162,-0.7061870517971882,-0.5842087365608252,-0.3999999999999999
1163,-0.6681107828813363,-0.6273977859362337,-0.3999999999999999
1164,-0.627397785936234,-0.6681107828813362,-0.3999999999999999
1165,-0.5842087365608251,-0.7061870517971883,-0.3999999999999999
1166,-0.538714082201795,-0.741476323045772,-0.3999999999999999
1167,-0.49109336947536686,-0.7738393259956041,-0.3999999999999999
1168,-0.4415345355788395,-0.8031483386592906,-0.3999999999999999
1169,-0.3902331665883232,-0.8292876917538629,-0.3999999999999999
1170,-0.3373917255698591,-0.8521542251945906,-0.3999999999999999
1171,-0.2832187535501881,-0.8716576952207088,-0.3999999999999999
1172,-0.2279280465005945,-0.8877211305463125,-0.3999999999999999
1173,-0.17173781158188323,-0.9002811361308566,-0.3999999999999999
1174,-0.11486980598040118,-0.9092881433704197,-0.3999999999999999
1175,-0.057548461733736136,-0.9147066057223382,-0.3999999999999999
1176,-1.6836109970034383e-16,-0.9165151389911681,-0.3999999999999999
1177,0.05754846173373582,-0.9147066057223382,-0.3999999999999999
1178,0.11486980598040082,-0.9092881433704197,-0.3999999999999999
1179,0.17173781158188287,-0.9002811361308566,-0.3999999999999999
1180,0.22792804650059498,-0.8877211305463124,-0.3999999999999999
1181,0.28321875355018783,-0.871657695220709,-0.3999999999999999
1182,0.33739172556985875,-0.8521542251945907,-0.3999999999999999
1183,0.3902331665883229,-0.8292876917538631,-0.3999999999999999
1184,0.4415345355788398,-0.8031483386592904,-0.3999999999999999
1185,0.49109336947536725,-0.7738393259956039,-0.3999999999999999
1186,0.5387140822017945,-0.7414763230457723,-0.3999999999999999
1187,0.5842087365608248,-0.7061870517971885,-0.3999999999999999
1188,0.6273977859362333,-0.6681107828813366,-0.3999999999999999
1189,0.6681107828813359,-0.6273977859362342,-0.3999999999999999
1190,0.7061870517971882,-0.5842087365608251,-0.3999999999999999
1191,0.7414763230457719,-0.538714082201795,-0.3999999999999999
1192,0.7738393259956037,-0.4910933694753676,-0.3999999999999999
1193,0.8031483386592903,-0.4415345355788402,-0.3999999999999999
1194,0.8292876917538626,-0.39023316658832397,-0.3999999999999999
1195,0.8521542251945905,-0.33739172556985914,-0.3999999999999999
1196,0.8716576952207088,-0.28321875355018816,-0.3999999999999999
1197,0.8877211305463123,-0.22792804650059534,-0.3999999999999999
1198,0.9002811361308565,-0.17173781158188328,-0.3999999999999999
1199,0.9092881433704196,-0.11486980598040124,-0.3999999999999999
1200,0.9147066057223382,-0.0575484617337362,-0.3999999999999999
1201,0.9367496997597597,0.0,-0.35
1202,0.9349012382073987,0.05881900031684363,-0.35
1203,0.9293631485835807,0.11740586891128185,-0.35
1204,0.9201572871979389,0.17552939017876665,-0.35
1205,0.9073199853796043,0.2329601771349663,-0.35
1206,0.8909019060940482,0.2894715767013954,-0.35
1207,0.8709678439995039,0.34484056420156795,-0.35
1208,0.847596469732052,0.398848623537505,-0.35
1209,0.8208800194285609,0.4512826095729429,-0.35
1210,0.7909239307127934,0.5019355893198093,-0.35
1211,0.7578464265812753,0.5506076586081887,-0.35
1212,0.7217780488311396,0.5971067310167532,-0.35
1213,0.6828611428712915,0.6412492959501115,-0.35
1214,0.6412492959501116,0.6828611428712915,-0.35
1215,0.5971067310167533,0.7217780488311396,-0.35
1216,0.5506076586081889,0.7578464265812752,-0.35
1217,0.5019355893198093,0.7909239307127934,-0.35
1218,0.4512826095729428,0.820880019428561,-0.35
1219,0.398848623537505,0.8475964697320522,-0.35
1220,0.34484056420156806,0.870967843999504,-0.35
1221,0.28947157670139545,0.8909019060940482,-0.35
1222,0.23296017713496625,0.9073199853796043,-0.35
1223,0.17552939017876673,0.920157287197939,-0.35
1224,0.11740586891128206,0.9293631485835807,-0.35
1225,0.05881900031684376,0.9349012382073987,-0.35
1226,5.73593760706517e-17,0.9367496997597597,-0.35
1227,-0.05881900031684366,0.9349012382073988,-0.35
1228,-0.11740586891128175,0.9293631485835807,-0.35
1229,-0.17552939017876665,0.920157287197939,-0.35
1230,-0.23296017713496636,0.9073199853796043,-0.35
1231,-0.2894715767013951,0.8909019060940483,-0.35
1232,-0.3448405642015678,0.870967843999504,-0.35
1233,-0.3988486235375051,0.8475964697320522,-0.35
1234,-0.451282609572943,0.8208800194285609,-0.35
1235,-0.5019355893198095,0.7909239307127933,-0.35
1236,-0.5506076586081886,0.7578464265812753,-0.35
1237,-0.5971067310167532,0.7217780488311396,-0.35
1238,-0.6412492959501116,0.6828611428712914,-0.35
1239,-0.6828611428712912,0.6412492959501117,-0.35
1240,-0.7217780488311395,0.5971067310167533,-0.35
1241,-0.7578464265812752,0.5506076586081888,-0.35
1242,-0.7909239307127932,0.5019355893198096,-0.35
1243,-0.820880019428561,0.4512826095729428,-0.35
1244,-0.8475964697320519,0.3988486235375052,-0.35
1245,-0.8709678439995039,0.3448405642015681,-0.35
1246,-0.8909019060940482,0.2894715767013955,-0.35
1247,-0.9073199853796041,0.2329601771349667,-0.35
1248,-0.9201572871979389,0.1755293901787666,-0.35
1249,-0.9293631485835807,0.11740586891128212,-0.35
1250,-0.9349012382073987,0.05881900031684383,-0.35
1251,-0.9367496997597597,1.147187521413034e-16,-0.35
1252,-0.9349012382073988,-0.058819000316843596,-0.35
1253,-0.9293631485835807,-0.11740586891128191,-0.35
1254,-0.9201572871979389,-0.1755293901787668,-0.35
1255,-0.9073199853796043,-0.2329601771349661,-0.35
1256,-0.8909019060940483,-0.2894715767013953,-0.35
1257,-0.870967843999504,-0.34484056420156795,-0.35
1258,-0.8475964697320523,-0.39884862353750467,-0.35
1259,-0.8208800194285609,-0.451282609572943,-0.35
1260,-0.7909239307127937,-0.5019355893198092,-0.35
1261,-0.7578464265812757,-0.5506076586081883,-0.35
1262,-0.7217780488311396,-0.5971067310167532,-0.35
1263,-0.6828611428712917,-0.6412492959501113,-0.35
1264,-0.6412492959501115,-0.6828611428712915,-0.35
1265,-0.597106731016753,-0.7217780488311396,-0.35
1266,-0.5506076586081889,-0.7578464265812752,-0.35
1267,-0.5019355893198091,-0.7909239307127937,-0.35
1268,-0.4512826095729429,-0.8208800194285609,-0.35
1269,-0.39884862353750455,-0.8475964697320523,-0.35
1270,-0.3448405642015678,-0.870967843999504,-0.35
1271,-0.28947157670139556,-0.8909019060940481,-0.35
1272,-0.23296017713496595,-0.9073199853796043,-0.35
1273,-0.17552939017876668,-0.920157287197939,-0.35
1274,-0.1174058689112822,-0.9293631485835807,-0.35
1275,-0.058819000316843464,-0.9349012382073988,-0.35
1276,-1.7207812821195507e-16,-0.9367496997597597,-0.35
1277,0.05881900031684314,-0.9349012382073988,-0.35
1278,0.11740586891128182,-0.9293631485835807,-0.35
1279,0.1755293901787663,-0.9201572871979391,-0.35
1280,0.23296017713496645,-0.9073199853796042,-0.35
1281,0.28947157670139523,-0.8909019060940483,-0.35
1282,0.3448405642015675,-0.8709678439995041,-0.35
1283,0.3988486235375042,-0.8475964697320524,-0.35
1284,0.4512826095729433,-0.8208800194285607,-0.35
1285,0.5019355893198094,-0.7909239307127933,-0.35
1286,0.5506076586081885,-0.7578464265812754,-0.35
1287,0.5971067310167528,-0.7217780488311398,-0.35
1288,0.6412492959501109,-0.6828611428712921,-0.35
1289,0.6828611428712912,-0.6412492959501118,-0.35
1290,0.7217780488311396,-0.597106731016753,-0.35
1291,0.7578464265812752,-0.5506076586081889,-0.35
1292,0.7909239307127931,-0.5019355893198097,-0.35
1293,0.8208800194285606,-0.45128260957294364,-0.35
1294,0.8475964697320519,-0.39884862353750533,-0.35
1295,0.870967843999504,-0.34484056420156783,-0.35
1296,0.8909019060940481,-0.2894715767013956,-0.35
1297,0.9073199853796041,-0.2329601771349668,-0.35
1298,0.9201572871979389,-0.1755293901787667,-0.35
1299,0.9293631485835806,-0.11740586891128224,-0.35
1300,0.9349012382073988,-0.05881900031684353,-0.35
1301,0.9539392014169457,0.0,-0.29999999999999993
1302,0.9520568203096322,0.05989833805634833,-0.29999999999999993
1303,0.9464171058859444,0.11956028473733593,-0.29999999999999993
1304,0.9370423155221723,0.1787503815963636,-0.29999999999999993
1305,0.9239694472329474,0.23723503236251195,-0.29999999999999993
1306,0.9072500936569813,0.29478342483830217,-0.29999999999999993
1307,0.8869502384444924,0.35116844180999207,-0.29999999999999993
1308,0.8631499958498833,0.4061675573754583,-0.29999999999999993
1309,0.835943294557378,0.45956371515226974,-0.29999999999999993
1310,0.8054375069874187,0.5111461849000655,-0.29999999999999993
1311,0.771753025546775,0.5607113941765397,-0.29999999999999993
1312,0.7350227874947177,0.6080637317448684,-0.29999999999999993
1313,0.6953917503003885,0.6530163195618945,-0.29999999999999993
1314,0.6530163195618947,0.6953917503003885,-0.29999999999999993
1315,0.6080637317448685,0.7350227874947177,-0.29999999999999993
1316,0.5607113941765398,0.7717530255467749,-0.29999999999999993
1317,0.5111461849000655,0.8054375069874187,-0.29999999999999993
1318,0.4595637151522696,0.8359432945573781,-0.29999999999999993
1319,0.4061675573754583,0.8631499958498834,-0.29999999999999993
1320,0.3511684418099921,0.8869502384444925,-0.29999999999999993
1321,0.2947834248383022,0.9072500936569813,-0.29999999999999993
1322,0.2372350323625119,0.9239694472329474,-0.29999999999999993
1323,0.17875038159636372,0.9370423155221724,-0.29999999999999993
1324,0.11956028473733614,0.9464171058859445,-0.29999999999999993
1325,0.05989833805634846,0.9520568203096322,-0.29999999999999993
1326,5.841192947982224e-17,0.9539392014169457,-0.29999999999999993
1327,-0.05989833805634836,0.9520568203096323,-0.29999999999999993
1328,-0.11956028473733583,0.9464171058859444,-0.29999999999999993
1329,-0.1787503815963636,0.9370423155221724,-0.29999999999999993
1330,-0.237235032362512,0.9239694472329474,-0.29999999999999993
1331,-0.2947834248383019,0.9072500936569813,-0.29999999999999993
1332,-0.3511684418099919,0.8869502384444926,-0.29999999999999993
1333,-0.4061675573754584,0.8631499958498834,-0.29999999999999993
1334,-0.45956371515226985,0.835943294557378,-0.29999999999999993
1335,-0.5111461849000657,0.8054375069874186,-0.29999999999999993
1336,-0.5607113941765396,0.771753025546775,-0.29999999999999993
1337,-0.6080637317448684,0.7350227874947177,-0.29999999999999993
1338,-0.6530163195618947,0.6953917503003884,-0.29999999999999993
1339,-0.6953917503003881,0.6530163195618948,-0.29999999999999993
1340,-0.7350227874947176,0.6080637317448685,-0.29999999999999993
1341,-0.7717530255467749,0.5607113941765397,-0.29999999999999993
1342,-0.8054375069874185,0.5111461849000658,-0.29999999999999993
1343,-0.8359432945573781,0.4595637151522696,-0.29999999999999993
1344,-0.8631499958498832,0.4061675573754585,-0.29999999999999993
1345,-0.8869502384444924,0.3511684418099922,-0.29999999999999993
1346,-0.9072500936569813,0.2947834248383023,-0.29999999999999993
1347,-0.9239694472329472,0.23723503236251237,-0.29999999999999993
1348,-0.9370423155221723,0.17875038159636358,-0.29999999999999993
1349,-0.9464171058859444,0.1195602847373362,-0.29999999999999993
1350,-0.9520568203096322,0.05989833805634853,-0.29999999999999993
1351,-0.9539392014169457,1.1682385895964448e-16,-0.29999999999999993
1352,-0.9520568203096323,-0.05989833805634829,-0.29999999999999993
1353,-0.9464171058859444,-0.11956028473733599,-0.29999999999999993
1354,-0.9370423155221723,-0.17875038159636378,-0.29999999999999993
1355,-0.9239694472329474,-0.23723503236251176,-0.29999999999999993
1356,-0.9072500936569813,-0.29478342483830206,-0.29999999999999993
1357,-0.8869502384444925,-0.35116844180999207,-0.29999999999999993
1358,-0.8631499958498835,-0.4061675573754579,-0.29999999999999993
1359,-0.835943294557378,-0.45956371515226985,-0.29999999999999993
1360,-0.8054375069874189,-0.5111461849000652,-0.29999999999999993
1361,-0.7717530255467754,-0.5607113941765393,-0.29999999999999993
1362,-0.7350227874947177,-0.6080637317448684,-0.29999999999999993
1363,-0.6953917503003887,-0.6530163195618943,-0.29999999999999993
1364,-0.6530163195618945,-0.6953917503003885,-0.29999999999999993
1365,-0.6080637317448683,-0.7350227874947178,-0.29999999999999993
1366,-0.5607113941765398,-0.7717530255467749,-0.29999999999999993
1367,-0.5111461849000651,-0.8054375069874189,-0.29999999999999993
1368,-0.45956371515226974,-0.835943294557378,-0.29999999999999993
1369,-0.4061675573754578,-0.8631499958498835,-0.29999999999999993
1370,-0.3511684418099919,-0.8869502384444926,-0.29999999999999993
1371,-0.29478342483830233,-0.9072500936569812,-0.29999999999999993
1372,-0.2372350323625116,-0.9239694472329474,-0.29999999999999993
1373,-0.17875038159636364,-0.9370423155221724,-0.29999999999999993
1374,-0.11956028473733628,-0.9464171058859444,-0.29999999999999993
1375,-0.05989833805634816,-0.9520568203096323,-0.29999999999999993
1376,-1.752357884394667e-16,-0.9539392014169457,-0.29999999999999993
1377,0.059898338056347825,-0.9520568203096323,-0.29999999999999993
1378,0.1195602847373359,-0.9464171058859444,-0.29999999999999993
1379,0.17875038159636328,-0.9370423155221725,-0.29999999999999993
1380,0.2372350323625121,-0.9239694472329473,-0.29999999999999993
1381,0.294783424838302,-0.9072500936569813,-0.29999999999999993
1382,0.35116844180999157,-0.8869502384444927,-0.29999999999999993
1383,0.4061675573754575,-0.8631499958498837,-0.29999999999999993
1384,0.4595637151522701,-0.8359432945573778,-0.29999999999999993
1385,0.5111461849000656,-0.8054375069874186,-0.29999999999999993
1386,0.5607113941765395,-0.7717530255467752,-0.29999999999999993
1387,0.6080637317448679,-0.7350227874947179,-0.29999999999999993
1388,0.6530163195618939,-0.695391750300389,-0.29999999999999993
1389,0.6953917503003881,-0.6530163195618949,-0.29999999999999993
1390,0.7350227874947177,-0.6080637317448683,-0.29999999999999993
1391,0.7717530255467748,-0.5607113941765398,-0.29999999999999993
1392,0.8054375069874183,-0.5111461849000658,-0.29999999999999993
1393,0.8359432945573776,-0.4595637151522705,-0.29999999999999993
1394,0.8631499958498832,-0.4061675573754586,-0.29999999999999993
1395,0.8869502384444925,-0.35116844180999196,-0.29999999999999993
1396,0.9072500936569812,-0.2947834248383024,-0.29999999999999993
1397,0.9239694472329472,-0.23723503236251248,-0.29999999999999993
1398,0.9370423155221723,-0.1787503815963637,-0.29999999999999993
1399,0.9464171058859443,-0.11956028473733633,-0.29999999999999993
1400,0.9520568203096323,-0.05989833805634823,-0.29999999999999993
1401,0.9682458365518543,0.0,-0.25
1402,0.966335224568142,0.060796659109185566,-0.25
1403,0.9606109289296294,0.12135338158021872,-0.25
1404,0.9510955408160201,0.1814311776952411,-0.25
1405,0.9378266131170311,0.24079294783992114,-0.25
1406,0.9208565122282932,0.29920441822731064,-0.25
1407,0.9002522113851131,0.3564350654694532,-0.25
1408,0.8760950263497095,0.41225902634787964,-0.25
1409,0.8484802944950487,0.46645598919254466,-0.25
1410,0.8175169985517903,0.5188120633513374,-0.25
1411,0.7833273365032378,0.5691206233187682,-0.25
1412,0.7460462393257261,0.6171831241924406,-0.25
1413,0.7058208384777017,0.6628098852390739,-0.25
1414,0.662809885239074,0.7058208384777017,-0.25
1415,0.6171831241924407,0.7460462393257261,-0.25
1416,0.5691206233187684,0.7833273365032377,-0.25
1417,0.5188120633513374,0.8175169985517903,-0.25
1418,0.46645598919254455,0.8484802944950488,-0.25
1419,0.41225902634787964,0.8760950263497096,-0.25
1420,0.3564350654694533,0.9002522113851132,-0.25
1421,0.2992044182273107,0.9208565122282932,-0.25
1422,0.24079294783992108,0.9378266131170311,-0.25
1423,0.18143117769524122,0.9510955408160202,-0.25
1424,0.12135338158021892,0.9606109289296295,-0.25
1425,0.060796659109185705,0.966335224568142,-0.25
1426,5.928795822604899e-17,0.9682458365518543,-0.25
1427,-0.060796659109185594,0.9663352245681421,-0.25
1428,-0.1213533815802186,0.9606109289296294,-0.25
1429,-0.1814311776952411,0.9510955408160202,-0.25
1430,-0.24079294783992117,0.9378266131170311,-0.25
1431,-0.29920441822731036,0.9208565122282933,-0.25
1432,-0.356435065469453,0.9002522113851134,-0.25
1433,-0.41225902634787975,0.8760950263497096,-0.25
1434,-0.4664559891925448,0.8484802944950487,-0.25
1435,-0.5188120633513377,0.8175169985517902,-0.25
1436,-0.5691206233187681,0.7833273365032378,-0.25
1437,-0.6171831241924406,0.7460462393257261,-0.25
1438,-0.662809885239074,0.7058208384777016,-0.25
1439,-0.7058208384777014,0.6628098852390741,-0.25
1440,-0.746046239325726,0.6171831241924407,-0.25
1441,-0.7833273365032377,0.5691206233187683,-0.25
1442,-0.81751699855179,0.5188120633513378,-0.25
1443,-0.8484802944950488,0.46645598919254455,-0.25
1444,-0.8760950263497094,0.41225902634787986,-0.25
1445,-0.9002522113851131,0.3564350654694533,-0.25
1446,-0.9208565122282932,0.29920441822731075,-0.25
1447,-0.9378266131170309,0.24079294783992153,-0.25
1448,-0.9510955408160201,0.18143117769524106,-0.25
1449,-0.9606109289296294,0.12135338158021898,-0.25
1450,-0.966335224568142,0.060796659109185774,-0.25
1451,-0.9682458365518543,1.1857591645209797e-16,-0.25
1452,-0.9663352245681421,-0.06079665910918553,-0.25
1453,-0.9606109289296294,-0.12135338158021877,-0.25
1454,-0.9510955408160201,-0.18143117769524128,-0.25
1455,-0.9378266131170311,-0.24079294783992092,-0.25
1456,-0.9208565122282933,-0.29920441822731053,-0.25
1457,-0.9002522113851132,-0.3564350654694532,-0.25
1458,-0.8760950263497096,-0.41225902634787925,-0.25
1459,-0.8484802944950487,-0.4664559891925448,-0.25
1460,-0.8175169985517905,-0.5188120633513372,-0.25
1461,-0.7833273365032382,-0.5691206233187678,-0.25
1462,-0.7460462393257261,-0.6171831241924406,-0.25
1463,-0.7058208384777019,-0.6628098852390737,-0.25
1464,-0.6628098852390739,-0.7058208384777017,-0.25
1465,-0.6171831241924405,-0.7460462393257262,-0.25
1466,-0.5691206233187684,-0.7833273365032377,-0.25
1467,-0.5188120633513371,-0.8175169985517905,-0.25
1468,-0.46645598919254466,-0.8484802944950487,-0.25
1469,-0.41225902634787914,-0.8760950263497096,-0.25
1470,-0.356435065469453,-0.9002522113851134,-0.25
1471,-0.2992044182273108,-0.9208565122282931,-0.25
1472,-0.24079294783992075,-0.9378266131170311,-0.25
1473,-0.18143117769524114,-0.9510955408160202,-0.25
1474,-0.12135338158021906,-0.9606109289296294,-0.25
1475,-0.06079665910918539,-0.9663352245681421,-0.25
1476,-1.7786387467814693e-16,-0.9682458365518543,-0.25
1477,0.06079665910918506,-0.9663352245681421,-0.25
1478,0.12135338158021869,-0.9606109289296294,-0.25
1479,0.18143117769524075,-0.9510955408160203,-0.25
1480,0.24079294783992125,-0.937826613117031,-0.25
1481,0.2992044182273105,-0.9208565122282933,-0.25
1482,0.3564350654694527,-0.9002522113851135,-0.25
1483,0.4122590263478788,-0.8760950263497098,-0.25
1484,0.46645598919254505,-0.8484802944950485,-0.25
1485,0.5188120633513376,-0.8175169985517902,-0.25
1486,0.569120623318768,-0.7833273365032379,-0.25
1487,0.6171831241924401,-0.7460462393257264,-0.25
1488,0.6628098852390732,-0.7058208384777023,-0.25
